eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden
84,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:49:21Z,4-Nov,0.601,0.382,2448738,1471691.538,935417.916,8028.138,3552.218
84,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:49:42Z,4-Nov,0.601,0.382,2449578,1472196.378,935738.796,504.84,320.88
85,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:51:39Z,4-Nov,0.603,0.379,2487769,1500124.707,942864.451,27928.329,7125.655
85,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:51:51Z,4-Nov,0.603,0.379,2487778,1500130.134,942867.862,5.427,3.411
85,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:54:49Z,4-Nov,0.603,0.379,2487785,1500134.355,942870.515,4.221,2.653
86,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:55:34Z,4-Nov,0.603,0.379,2501095,1508160.285,947915.005,8025.93,5044.49
89,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:56:00Z,4-Nov,0.604,0.378,2598315,1569382.26,982163.07,61221.975,34248.065
89,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T02:57:42Z,4-Nov,0.604,0.378,2599823,1570293.092,982733.094,910.832,570.024
89,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:00:18Z,4-Nov,0.604,0.378,2599880,1570327.52,982754.64,34.428,21.546
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:06:37Z,4-Nov,0.605,0.377,2673241,1617310.805,1007811.857,46983.285,25057.217
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:08:46Z,4-Nov,0.605,0.376,2677732,1620027.86,1006827.232,2717.055,-984.625
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:09:05Z,4-Nov,0.605,0.376,2677811,1620075.655,1006856.936,47.795,29.704
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:09:19Z,4-Nov,0.605,0.376,2679250,1620946.25,1007398,870.595,541.064
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:11:13Z,4-Nov,0.606,0.376,2684683,1626917.898,1009440.808,5971.648,2042.808
92,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:12:33Z,4-Nov,0.606,0.376,2691070,1630788.42,1011842.32,3870.522,2401.512
93,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:13:34Z,4-Nov,0.606,0.376,2696005,1633779.03,1013697.88,2990.61,1855.56
93,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:14:04Z,4-Nov,0.606,0.376,2696048,1633805.088,1013714.048,26.058,16.168
94,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:28:42Z,4-Nov,0.608,0.374,2739774,1665782.592,1024675.476,31977.504,10961.428
94,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:29:15Z,4-Nov,0.608,0.374,2740518,1666234.944,1024953.732,452.352,278.256
95,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:29:30Z,4-Nov,0.608,0.374,2754095,1674489.76,1030031.53,8254.816,5077.798
95,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:32:41Z,4-Nov,0.608,0.374,2756863,1676172.704,1031066.762,1682.944,1035.232
95,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:34:36Z,4-Nov,0.608,0.374,2763536,1680229.888,1033562.464,4057.184,2495.702
95,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:34:54Z,4-Nov,0.608,0.374,2764199,1680632.992,1033810.426,403.104,247.962
95,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:39:07Z,4-Nov,0.608,0.373,2773295,1686163.36,1034439.035,5530.368,628.609
96,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:42:24Z,4-Nov,0.608,0.373,2784756,1693131.648,1038713.988,6968.288,4274.953
96,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:43:51Z,4-Nov,0.609,0.373,2794227,1701684.243,1042246.671,8552.595,3532.683
96,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:49:33Z,4-Nov,0.609,0.372,2795509,1702464.981,1039929.348,780.738,-2317.323
96,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:53:07Z,4-Nov,0.609,0.372,2801183,1705920.447,1042040.076,3455.466,2110.728
97,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:54:24Z,4-Nov,0.61,0.371,2813795,1716414.95,1043917.945,10494.503,1877.869
97,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:55:33Z,4-Nov,0.611,0.371,2821108,1723696.988,1046631.068,7282.038,2713.123
97,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T03:57:22Z,4-Nov,0.611,0.37,2828238,1728053.418,1046448.06,4356.43,-183.008
98,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:00:00Z,4-Nov,0.609,0.372,2851632,1736643.888,1060807.104,8590.47,14359.044
98,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:03:41Z,4-Nov,0.609,0.372,2855620,1739072.58,1062290.64,2428.692,1483.536
98,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:05:47Z,4-Nov,0.609,0.372,2857429,1740174.261,1062963.588,1101.681,672.948
98,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:13:40Z,4-Nov,0.609,0.372,2857823,1740414.207,1063110.156,239.946,146.568
98,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:17:22Z,4-Nov,0.609,0.372,2860095,1741797.855,1063955.34,1383.648,845.184
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:22:18Z,4-Nov,0.61,0.371,2876614,1754734.54,1067223.794,12936.685,3268.454
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:23:07Z,4-Nov,0.611,0.37,2919975,1784104.725,1080390.75,29370.185,13166.956
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:24:02Z,4-Nov,0.61,0.37,2921517,1782125.37,1080961.29,-1979.355,570.54
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:24:16Z,4-Nov,0.61,0.37,2922522,1782738.42,1081333.14,613.05,371.85
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:24:44Z,4-Nov,0.61,0.369,2933116,1789200.76,1082319.804,6462.34,986.664
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:26:53Z,4-Nov,0.611,0.369,2936095,1793954.045,1083419.055,4753.285,1099.251
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:29:52Z,4-Nov,0.611,0.369,2942416,1797816.176,1085751.504,3862.131,2332.449
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:38:40Z,4-Nov,0.611,0.369,2946294,1800185.634,1087182.486,2369.458,1430.982
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:41:57Z,4-Nov,0.611,0.369,2946346,1800217.406,1087201.674,31.772,19.188
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:44:30Z,4-Nov,0.612,0.368,2984405,1826455.86,1098261.04,26238.454,11059.366
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:45:13Z,4-Nov,0.61,0.369,2998064,1828819.04,1106285.616,2363.18,8024.576
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T04:59:30Z,4-Nov,0.611,0.369,2999916,1832948.676,1106969.004,4129.636,683.388
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T05:05:11Z,4-Nov,0.611,0.369,3000314,1833191.854,1107115.866,243.178,146.862
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T05:09:28Z,4-Nov,0.611,0.369,3002903,1834773.733,1108071.207,1581.879,955.341
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T05:31:37Z,4-Nov,0.611,0.369,3005504,1836362.944,1109030.976,1589.211,959.769
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T05:45:31Z,4-Nov,0.61,0.37,3009856,1836012.16,1113646.72,-350.784,4615.744
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T05:52:36Z,4-Nov,0.61,0.369,3010312,1836290.32,1110805.128,278.16,-2841.592
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T06:44:52Z,4-Nov,0.61,0.37,3010937,1836671.57,1114046.69,381.25,3241.562
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T07:45:15Z,4-Nov,0.607,0.373,3038244,1844214.108,1133265.012,7542.538,19218.322
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T09:56:52Z,4-Nov,0.606,0.374,3047471,1846767.426,1139754.154,2553.318,6489.142
99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T09:57:50Z,4-Nov,0.607,0.374,3049471,1851028.897,1140502.154,4261.471,748
0,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T00:34:55Z,4-Nov,0.143,0.857,7,1.001,5.999,1.001,5.999
0,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T00:45:12Z,4-Nov,0.636,0.364,11,6.996,4.004,5.995,-1.995
3,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:01:47Z,4-Nov,0.529,0.456,382980,202596.42,174638.88,202589.424,174634.876
10,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:02:14Z,4-Nov,0.393,0.594,1180385,463891.305,701148.69,261294.885,526509.81
10,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:03:35Z,4-Nov,0.4,0.587,1208318,483327.2,709282.666,19435.895,8133.976
10,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:06:42Z,4-Nov,0.401,0.585,1212484,486206.084,709303.14,2878.884,20.474
10,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:06:55Z,4-Nov,0.403,0.583,1218197,490933.391,710208.851,4727.307,905.711
23,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:10:38Z,4-Nov,0.416,0.571,2625107,1092044.512,1498936.097,601111.121,788727.246
25,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:12:05Z,4-Nov,0.421,0.565,2883632,1214009.072,1629252.08,121964.56,130315.983
25,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:12:41Z,4-Nov,0.423,0.564,2897293,1225554.939,1634073.252,11545.867,4821.172
26,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:13:12Z,4-Nov,0.426,0.561,2983271,1270873.446,1673615.031,45318.507,39541.779
26,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:15:03Z,4-Nov,0.432,0.555,3039380,1313012.16,1686855.9,42138.714,13240.869
26,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:15:28Z,4-Nov,0.433,0.553,3047422,1319533.726,1685224.366,6521.566,-1631.534
26,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:15:55Z,4-Nov,0.433,0.553,3047423,1319534.159,1685224.919,0.433,0.553
26,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:16:18Z,4-Nov,0.435,0.552,3059967,1331085.645,1689101.784,11551.486,3876.865
32,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:16:35Z,4-Nov,0.446,0.541,3758725,1676391.35,2033470.225,345305.705,344368.441
32,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:16:58Z,4-Nov,0.447,0.54,3763956,1682488.332,2032536.24,6096.982,-933.985
32,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:19:07Z,4-Nov,0.448,0.539,3780651,1693731.648,2037770.889,11243.316,5234.649
33,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:21:02Z,4-Nov,0.452,0.535,3855456,1742666.112,2062668.96,48934.464,24898.071
33,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:21:41Z,4-Nov,0.455,0.532,3882817,1766681.735,2065658.644,24015.623,2989.684
34,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:22:12Z,4-Nov,0.46,0.526,3958489,1820904.94,2082165.214,54223.205,16506.57
34,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:23:14Z,4-Nov,0.461,0.526,3962378,1826656.258,2084210.828,5751.318,2045.614
34,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:24:45Z,4-Nov,0.46,0.526,3969258,1825858.68,2087829.708,-797.578,3618.88
35,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:24:53Z,4-Nov,0.464,0.523,4067816,1887466.624,2127467.768,61607.944,39638.06
36,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:25:29Z,4-Nov,0.468,0.518,4172472,1952716.896,2161340.496,65250.272,33872.728
37,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:26:10Z,4-Nov,0.475,0.512,4285497,2035611.075,2194174.464,82894.179,32833.968
43,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:28:27Z,4-Nov,0.464,0.522,4959515,2301214.96,2588866.83,265603.885,394692.366
44,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:29:14Z,4-Nov,0.468,0.518,5086347,2380410.396,2634727.746,79195.436,45860.916
45,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:30:57Z,4-Nov,0.469,0.517,5189426,2433840.794,2682933.242,53430.398,48205.496
45,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:31:46Z,4-Nov,0.47,0.516,5219107,2452980.29,2693059.212,19139.496,10125.97
45,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:31:46Z,4-Nov,0.47,0.516,5219107,2452980.29,2693059.212,0,0
45,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:32:04Z,4-Nov,0.473,0.514,5285892,2500226.916,2716948.488,47246.626,23889.276
47,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:32:37Z,4-Nov,0.483,0.504,5498636,2655841.188,2771312.544,155614.272,54364.056
47,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:33:04Z,4-Nov,0.483,0.504,5498744,2655893.352,2771366.976,52.164,54.432
48,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:33:59Z,4-Nov,0.482,0.505,5584824,2691885.168,2820336.12,35991.816,48969.144
48,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:34:57Z,4-Nov,0.486,0.501,5650142,2745969.012,2830721.142,54083.844,10385.022
52,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:35:54Z,4-Nov,0.488,0.499,6094828,2974276.064,3041319.172,228307.052,210598.03
53,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:37:15Z,4-Nov,0.49,0.496,6154990,3015945.1,3052875.04,41669.036,11555.868
55,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:38:03Z,4-Nov,0.492,0.495,6414735,3156049.62,3175293.825,140104.52,122418.785
55,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:39:12Z,4-Nov,0.493,0.494,6433809,3171867.837,3178301.646,15818.217,3007.821
61,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:42:07Z,4-Nov,0.476,0.51,7149835,3403321.46,3646415.85,231453.623,468114.204
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:42:46Z,4-Nov,0.478,0.509,7175487,3429882.786,3652322.883,26561.326,5907.033
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:42:55Z,4-Nov,0.478,0.508,7175598,3429935.844,3645203.784,53.058,-7119.099
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:43:11Z,4-Nov,0.478,0.508,7175638,3429954.964,3645224.104,19.12,20.32
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:44:14Z,4-Nov,0.478,0.508,7195112,3439263.536,3655116.896,9308.572,9892.792
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:47:05Z,4-Nov,0.48,0.506,7244103,3477169.44,3665516.118,37905.904,10399.222
62,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:49:06Z,4-Nov,0.48,0.506,7244113,3477174.24,3665521.178,4.8,5.06
63,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:50:28Z,4-Nov,0.481,0.505,7292420,3507654.02,3682672.1,30479.78,17150.922
63,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:51:46Z,4-Nov,0.481,0.505,7317366,3519653.046,3695269.83,11999.026,12597.73
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:52:29Z,4-Nov,0.486,0.5,7464928,3627955.008,3732464,108301.962,37194.17
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:53:07Z,4-Nov,0.486,0.5,7464975,3627977.85,3732487.5,22.842,23.5
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:55:15Z,4-Nov,0.486,0.5,7496354,3643228.044,3748177,15250.194,15689.5
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:55:57Z,4-Nov,0.486,0.5,7497940,3643998.84,3748970,770.796,793
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:56:31Z,4-Nov,0.487,0.499,7517639,3661090.193,3751301.861,17091.353,2331.861
64,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:56:31Z,4-Nov,0.487,0.499,7517639,3661090.193,3751301.861,0,0
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T01:57:04Z,4-Nov,0.488,0.499,7526283,3672826.104,3755615.217,11735.911,4313.356
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:00:12Z,4-Nov,0.487,0.498,7528967,3666606.929,3749425.566,-6219.175,-6189.651
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:01:23Z,4-Nov,0.489,0.496,7584270,3708708.03,3761797.92,42101.101,12372.354
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:03:12Z,4-Nov,0.489,0.496,7584292,3708718.788,3761808.832,10.758,10.912
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:06:31Z,4-Nov,0.489,0.496,7584968,3709049.352,3762144.128,330.564,335.296
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:06:51Z,4-Nov,0.489,0.496,7585274,3709198.986,3762295.904,149.634,151.776
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:07:39Z,4-Nov,0.49,0.496,7603534,3725731.66,3771352.864,16532.674,9056.96
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:09:11Z,4-Nov,0.49,0.496,7603536,3725732.64,3771353.856,0.98,0.992
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:10:51Z,4-Nov,0.49,0.496,7603943,3725932.07,3771555.728,199.43,201.872
65,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:12:03Z,4-Nov,0.49,0.495,7606454,3727162.46,3765194.73,1230.39,-6360.998
66,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:12:42Z,4-Nov,0.492,0.494,7708266,3792466.872,3807883.404,65304.412,42688.674
66,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:13:10Z,4-Nov,0.492,0.493,7729789,3803056.188,3810785.977,10589.316,2902.573
66,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:13:23Z,4-Nov,0.493,0.493,7746059,3818807.087,3818807.087,15750.899,8021.11
66,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:15:08Z,4-Nov,0.493,0.493,7746074,3818814.482,3818814.482,7.395,7.395
67,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:19:16Z,4-Nov,0.494,0.491,7781825,3844221.55,3820876.075,25407.068,2061.593
67,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:19:55Z,4-Nov,0.496,0.49,7827256,3882318.976,3835355.44,38097.426,14479.365
69,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:21:53Z,4-Nov,0.491,0.495,8034414,3944897.274,3977034.93,62578.298,141679.49
69,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:23:16Z,4-Nov,0.491,0.495,8034415,3944897.765,3977035.425,0.491,0.495
70,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:23:49Z,4-Nov,0.493,0.493,8107744,3997117.792,3997117.792,52220.027,20082.367
70,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:24:27Z,4-Nov,0.493,0.493,8107938,3997213.434,3997213.434,95.642,95.642
70,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:25:23Z,4-Nov,0.492,0.494,8181781,4025436.252,4041799.814,28222.818,44586.38
72,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:25:54Z,4-Nov,0.49,0.496,8368904,4100762.96,4150976.384,75326.708,109176.57
72,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:27:04Z,4-Nov,0.49,0.496,8370882,4101732.18,4151957.472,969.22,981.088
72,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:29:03Z,4-Nov,0.49,0.496,8371916,4102238.84,4152470.336,506.66,512.864
72,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:29:04Z,4-Nov,0.49,0.496,8371940,4102250.6,4152482.24,11.76,11.904
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:29:53Z,4-Nov,0.494,0.493,8489342,4193734.948,4185245.606,91484.348,32763.366
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:33:54Z,4-Nov,0.494,0.492,8502640,4200304.16,4183298.88,6569.212,-1946.726
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:33:57Z,4-Nov,0.494,0.492,8510170,4204023.98,4187003.64,3719.82,3704.76
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:34:25Z,4-Nov,0.494,0.492,8510201,4204039.294,4187018.892,15.314,15.252
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:34:43Z,4-Nov,0.494,0.492,8513150,4205496.1,4188469.8,1456.806,1450.908
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:35:45Z,4-Nov,0.494,0.492,8514796,4206309.224,4189279.632,813.124,809.832
73,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:36:06Z,4-Nov,0.494,0.492,8515342,4206578.948,4189548.264,269.724,268.632
74,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:37:51Z,4-Nov,0.496,0.49,8621606,4276316.576,4224586.94,69737.628,35038.676
74,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T02:38:54Z,4-Nov,0.496,0.49,8622614,4276816.544,4225080.86,499.968,493.92
