id,eevp,eevp_source,trump2016,votes2012,votes2016,expected_votes,state,timestamp,weird_timestamps,hour_seconds,mail_in,time_cat,votes,vote_share_rep,vote_share_dem,absolute_diff_in_percent_vote_share,cum_num_Trump,cum_num_Biden,new_Trump_votes_added,new_Biden_votes_added,d1_NEW_votes,r_NEW_votes_added,rabs_NEW,diff_cat,outlier_new,d1_num,r_num,rabs_num,outlier_num
7298,93,edison,4685047,7993851,8969226,11660000,texas,2020-11-04T06:03:10Z,normal,06:03:10Z,open,4-Nov,10787426,0.523,0.462,0.061,5641823.798,4983790.812,1343.064,1186.416,3.79E-07,0.12218821,0.12218821,low,normal,0.000466277,-1.324159607,1.324159607,normal
1863,65,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T06:03:32Z,normal,06:03:32Z,open,4-Nov,4032595,0.423,0.558,0.135,1705787.685,2250188.01,3090.438,51.459,1.43E-08,-0.024028707,0.024028707,low,normal,1.73E-05,0.800304865,0.800304865,normal
6318,65,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T06:03:49Z,normal,06:03:49Z,open,4-Nov,4633092,0.566,0.421,0.145,2622330.072,1950531.732,30921.146,27578.112,9.46E-06,-0.528915298,0.528915298,low,normal,7.27E-05,-1.221813041,1.221813041,normal
4736,99,edison,1594511,2757323,2827673,3090000,missouri,2020-11-04T06:03:55Z,normal,06:03:55Z,open,4-Nov,2917008,0.57,0.411,0.159,1662694.56,1198890.288,94109.472,50807.728,0.001903017,-3.247278814,3.247278814,high,outlier,1.88E-05,-0.842968232,0.842968232,normal
8079,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:04:13Z,normal,06:04:13Z,open,4-Nov,2605180,0.513,0.47,0.043,1336457.34,1224434.6,2618.088,7371.158,2.19E-06,0.295983842,0.295983842,low,normal,1.58E-06,-0.255590035,0.255590035,normal
1652,78,edison,409055,652346,690433,875000,idaho,2020-11-04T06:04:13Z,normal,06:04:13Z,open,4-Nov,605155,0.588,0.381,0.207,355831.14,230564.055,13110.212,5982.423,3.22E-06,-0.364952422,0.364952422,high,normal,1.83E-06,-0.236955539,0.236955539,normal
3097,53,edison,335593,713180,747927,860000,maine,2020-11-04T06:04:18Z,normal,06:04:18Z,open,4-Nov,452542,0.454,0.514,0.06,205454.068,232606.588,1101.796,4606.564,1.90E-06,0.272901541,0.272901541,low,normal,1.15E-08,0.017917653,0.017917653,normal
741,80,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T06:04:19Z,normal,06:04:19Z,open,4-Nov,1471189,0.404,0.581,0.177,594360.356,854760.809,4580.699,32513.258,3.45E-05,1.188321025,1.188321025,high,normal,4.15E-06,0.382536012,0.382536012,normal
2292,92,edison,800983,1582180,1566031,1825000,iowa,2020-11-04T06:04:24Z,normal,06:04:24Z,open,4-Nov,1673519,0.526,0.455,0.071,880270.994,761451.145,261.948,226.59,5.51E-07,0.146179481,0.146179481,low,normal,1.54E-06,-0.247956721,0.247956721,normal
203,79,edison,1252401,2306559,2604657,3400000,arizona,2020-11-04T06:04:42Z,normal,06:04:42Z,open,4-Nov,2521845,0.46,0.526,0.066,1160048.7,1326490.47,14001.712,5283.462,4.80E-06,-0.444347385,0.444347385,low,normal,1.01E-06,0.206005001,0.206005001,normal
3098,53,edison,335593,713180,747927,860000,maine,2020-11-04T06:04:53Z,normal,06:04:53Z,open,4-Nov,454750,0.454,0.514,0.06,206456.5,233741.5,1002.432,1134.912,4.99E-07,0.139782734,0.139782734,low,normal,1.18E-08,0.018092672,0.018092672,normal
3099,54,edison,335593,713180,747927,860000,maine,2020-11-04T06:05:07Z,normal,06:05:07Z,open,4-Nov,463524,0.452,0.516,0.064,209512.848,239178.384,3056.348,5436.884,9.28E-07,0.193333194,0.193333194,low,normal,1.71E-08,0.021851533,0.021851533,normal
5346,95,edison,319667,783757,798319,920000,new-mexico,2020-11-04T06:05:35Z,normal,06:05:35Z,open,4-Nov,875269,0.439,0.54,0.101,384243.091,472645.26,14752.916,30087.365,6.22E-06,0.504361431,0.504361431,low,normal,3.91E-07,0.110518591,0.110518591,normal
4779,61,edison,279240,484048,501822,605000,montana,2020-11-04T06:05:43Z,normal,06:05:43Z,open,4-Nov,361165,0.529,0.442,0.087,191056.285,159634.93,18648.725,10104.527,6.93E-06,-0.519658161,0.519658161,low,normal,2.16E-07,-0.077066418,0.077066418,normal
1653,79,edison,409055,652346,690433,875000,idaho,2020-11-04T06:05:46Z,normal,06:05:46Z,open,4-Nov,609427,0.591,0.379,0.212,360171.357,230972.833,4340.217,408.778,1.64E-07,-0.081849298,0.081849298,high,normal,1.93E-06,-0.243548489,0.243548489,normal
7477,92,edison,95369,299290,315067,370000,vermont,2020-11-04T06:05:48Z,normal,06:05:48Z,open,4-Nov,337483,0.315,0.652,0.337,106307.145,220038.916,1061.881,1168.988,4.84E-07,0.137715427,0.137715427,high,normal,1.03E-06,0.163259941,0.163259941,normal
8080,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:05:54Z,normal,06:05:54Z,open,4-Nov,2607165,0.513,0.47,0.043,1337475.645,1225367.55,1018.305,932.95,4.36E-07,0.130789193,0.130789193,low,normal,1.58E-06,-0.255771103,0.255771103,normal
1397,85,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T06:06:06Z,normal,06:06:06Z,open,4-Nov,4367114,0.521,0.467,0.054,2275266.394,2039442.238,4228.957,3790.639,8.78E-08,0.059830813,0.059830813,low,normal,9.37E-06,-0.496144503,0.496144503,normal
1463,95,edison,2089104,3900050,4141445,5025000,georgia,2020-11-05T06:06:21Z,normal,06:06:21Z,open,5-Nov,4892017,0.496,0.491,0.005,2426440.432,2401980.347,-2502.441,2360.728,2.01E-05,0.252974279,0.252974279,low,normal,7.26E-05,-0.473856446,0.473856446,normal
6890,82,edison,227721,363815,370093,430000,south-dakota,2020-11-04T06:06:25Z,normal,06:06:25Z,open,4-Nov,341785,0.644,0.329,0.315,220109.54,112447.265,1072.7,721.497,3.62E-07,0.11919333,0.11919333,high,normal,1.46E-06,-0.202660969,0.202660969,normal
8081,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:06:26Z,normal,06:06:26Z,open,4-Nov,2607527,0.513,0.47,0.043,1337661.351,1225537.69,185.706,170.14,5.68E-07,0.148320879,0.148320879,low,normal,1.58E-06,-0.255804124,0.255804124,normal
3907,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:06:32Z,normal,06:06:32Z,open,4-Nov,3308222,0.534,0.448,0.086,1766590.548,1482083.456,398.364,334.208,5.24E-07,0.142612553,0.142612553,low,normal,8.56E-06,-0.554684045,0.554684045,normal
5873,90,edison,2841005,5590898,5536528,6315000,ohio,2020-11-04T06:06:39Z,normal,06:06:39Z,open,4-Nov,5688934,0.533,0.452,0.081,3032201.822,2571398.168,1807.936,1533.184,3.01E-07,0.109234423,0.109234423,low,normal,5.20E-05,-0.894388484,0.894388484,normal
1654,80,edison,409055,652346,690433,875000,idaho,2020-11-04T06:06:39Z,normal,06:06:39Z,open,4-Nov,617568,0.593,0.376,0.217,366217.824,232205.568,6046.467,1232.735,5.25E-07,-0.147344425,0.147344425,high,normal,2.05E-06,-0.251651067,0.251651067,normal
434,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T06:06:40Z,normal,06:06:40Z,open,4-Nov,10261928,0.304,0.677,0.373,3119626.112,6947325.256,62750.178,41426.136,0.000281488,-1.811895839,1.811895839,high,normal,0.002570458,6.100256092,6.100256092,outlier
742,80,edison,673215,1558993,1644920,1850000,connecticut,2020-11-04T06:06:43Z,normal,06:06:43Z,open,4-Nov,1478089,0.404,0.58,0.176,597147.956,857291.62,2787.6,2530.811,2.14E-07,0.092608912,0.092608912,high,normal,4.13E-06,0.382002551,0.382002551,normal
2109,81,edison,1557286,2624534,2757828,3070000,indiana,2020-11-04T06:06:46Z,normal,06:06:46Z,open,4-Nov,2500829,0.593,0.385,0.208,1482991.597,962819.165,7598.541,3315.235,5.66E-07,-0.153607185,0.153607185,high,normal,2.14E-05,-0.927560865,0.927560865,normal
1864,65,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T06:06:46Z,normal,06:06:46Z,open,4-Nov,4033208,0.423,0.558,0.135,1706046.984,2250530.064,259.299,342.054,5.88E-07,0.150950428,0.150950428,low,normal,1.73E-05,0.800429257,0.800429257,normal
1865,65,edison,2146015,5242014,5594420,6100000,illinois,2020-11-04T06:06:49Z,normal,06:06:49Z,open,4-Nov,4048634,0.423,0.559,0.136,1712572.182,2263186.406,6525.198,12656.342,1.91E-06,0.281929419,0.281929419,low,normal,1.78E-05,0.81016554,0.81016554,normal
3908,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:06:57Z,normal,06:06:57Z,open,4-Nov,3309219,0.534,0.448,0.086,1767122.946,1482530.112,532.398,446.656,4.99E-07,0.139376248,0.139376248,low,normal,8.57E-06,-0.554845812,0.554845812,normal
5118,58,edison,345790,710972,744296,805000,new-hampshire,2020-11-04T06:07:00Z,normal,06:07:00Z,open,4-Nov,503911,0.453,0.532,0.079,228271.683,268080.652,82.446,96.824,5.93E-07,0.151346647,0.151346647,low,normal,5.01E-08,0.037632517,0.037632517,normal
435,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T06:07:13Z,normal,06:07:13Z,open,4-Nov,10263129,0.304,0.677,0.373,3119991.216,6948138.333,365.104,813.077,6.90E-07,0.163684508,0.163684508,high,normal,0.002571701,6.100972448,6.100972448,outlier
3909,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:07:13Z,normal,06:07:13Z,open,4-Nov,3313260,0.534,0.448,0.086,1769280.84,1484340.48,2157.894,1810.368,2.52E-07,0.100128102,0.100128102,low,normal,8.60E-06,-0.55550148,0.55550148,normal
3100,54,edison,335593,713180,747927,860000,maine,2020-11-04T06:07:25Z,normal,06:07:25Z,open,4-Nov,464302,0.452,0.516,0.064,209864.504,239579.832,351.656,401.448,5.64E-07,0.147996941,0.147996941,low,normal,1.72E-08,0.021918343,0.021918343,normal
3101,56,edison,335593,713180,747927,860000,maine,2020-11-04T06:07:38Z,normal,06:07:38Z,open,4-Nov,481130,0.448,0.521,0.073,215546.24,250668.73,5681.736,11088.898,1.74E-06,0.267905791,0.267905791,low,normal,3.32E-08,0.030507974,0.030507974,normal
436,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T06:07:44Z,normal,06:07:44Z,open,4-Nov,10263156,0.304,0.677,0.373,3119999.424,6948156.612,8.208,18.279,6.03E-07,0.152488703,0.152488703,high,normal,0.002571729,6.100988553,6.100988553,outlier
204,79,edison,1252401,2306559,2604657,3400000,arizona,2020-11-04T06:07:45Z,normal,06:07:45Z,open,4-Nov,2533873,0.461,0.526,0.065,1168115.453,1332817.198,8066.753,6326.728,8.67E-08,-0.060175775,0.060175775,low,normal,9.83E-07,0.202834796,0.202834796,normal
7421,75,edison,515231,1017440,1143601,1350000,utah,2020-11-04T06:07:51Z,normal,06:07:51Z,open,4-Nov,1010275,0.578,0.386,0.192,583938.95,389966.15,21.964,14.668,5.95E-07,0.151550554,0.151550554,high,normal,3.66E-06,-0.35842022,0.35842022,normal
3102,56,edison,335593,713180,747927,860000,maine,2020-11-04T06:08:09Z,normal,06:08:09Z,open,4-Nov,482285,0.449,0.52,0.071,216545.965,250788.2,999.725,119.47,2.52E-07,0.099325328,0.099325328,low,normal,3.01E-08,0.029030625,0.029030625,normal
8082,72,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:08:16Z,normal,06:08:16Z,open,4-Nov,2608318,0.513,0.47,0.043,1338067.134,1225909.46,405.783,371.77,5.32E-07,0.143686806,0.143686806,low,normal,1.58E-06,-0.255876278,0.255876278,normal
4235,82,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T06:08:18Z,normal,06:08:18Z,open,4-Nov,2793202,0.44,0.54,0.1,1229008.88,1508329.08,43.12,52.92,5.97E-07,0.151859777,0.151859777,low,normal,3.58E-06,0.387351523,0.387351523,normal
3910,58,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:08:27Z,normal,06:08:27Z,open,4-Nov,3313269,0.534,0.448,0.086,1769285.646,1484344.512,4.806,4.032,6.00E-07,0.152115175,0.152115175,low,normal,8.60E-06,-0.55550294,0.55550294,normal
4343,95,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-05T06:08:45Z,normal,06:08:45Z,open,5-Nov,3257495,0.454,0.525,0.071,1478902.73,1710184.875,3.632,4.2,6.08E-08,0.013915497,0.013915497,low,normal,9.37E-08,-0.017274718,0.017274718,normal
6606,92,edison,180543,446049,464144,520000,rhode-island,2020-11-04T06:08:50Z,normal,06:08:50Z,open,4-Nov,477068,0.393,0.592,0.199,187487.724,282424.256,28252.74,119257.544,0.000341035,3.291932265,3.291932265,high,normal,6.08E-07,0.129258449,0.129258449,normal
604,87,edison,1202484,2569520,2780247,3325000,colorado,2020-11-04T06:08:54Z,normal,06:08:54Z,open,4-Nov,2861382,0.416,0.56,0.144,1190334.912,1602373.92,9873.222,3772.788,1.70E-06,-0.26655516,0.26655516,low,normal,8.75E-06,0.60548832,0.60548832,normal
7422,75,edison,515231,1017440,1143601,1350000,utah,2020-11-04T06:08:58Z,normal,06:08:58Z,open,4-Nov,1010340,0.578,0.386,0.192,583976.52,389991.24,37.57,25.09,5.91E-07,0.151066924,0.151066924,high,normal,3.66E-06,-0.358442125,0.358442125,normal
3103,56,edison,335593,713180,747927,860000,maine,2020-11-04T06:08:59Z,normal,06:08:59Z,open,4-Nov,482410,0.449,0.52,0.071,216602.09,250853.2,56.125,65,5.95E-07,0.151592539,0.151592539,low,normal,3.01E-08,0.029042802,0.029042802,normal
6319,65,edison,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T06:09:00Z,normal,06:09:00Z,open,4-Nov,4635113,0.566,0.421,0.145,2623473.958,1951382.573,1143.886,850.841,3.68E-07,0.120259136,0.120259136,low,normal,7.28E-05,-1.222338322,1.222338322,normal
4236,83,edison,1323232,2936561,2945233,3415000,minnesota,2020-11-04T06:09:14Z,normal,06:09:14Z,open,4-Nov,2843132,0.443,0.537,0.094,1259507.476,1526761.884,30498.596,18432.804,2.53E-05,-0.870317247,0.870317247,low,normal,3.21E-06,0.366412686,0.366412686,normal
8083,73,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:09:32Z,normal,06:09:32Z,open,4-Nov,2616808,0.513,0.47,0.043,1342422.504,1229899.76,4355.37,3990.3,8.97E-08,0.060522427,0.060522427,low,normal,1.59E-06,-0.256650723,0.256650723,normal
5554,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T06:09:34Z,normal,06:09:34Z,open,4-Nov,6965358,0.402,0.585,0.183,2800073.916,4074734.43,1408.206,2049.255,5.93E-07,0.152939594,0.152939594,high,normal,0.0002096,1.947087194,1.947087194,normal
3104,56,edison,335593,713180,747927,860000,maine,2020-11-04T06:09:36Z,normal,06:09:36Z,open,4-Nov,482434,0.449,0.52,0.071,216612.866,250865.68,10.776,12.48,6.00E-07,0.152108592,0.152108592,low,normal,3.01E-08,0.02904514,0.02904514,normal
8084,73,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:09:44Z,normal,06:09:44Z,open,4-Nov,2617890,0.513,0.47,0.043,1342977.57,1230408.3,555.066,508.54,5.07E-07,0.140543415,0.140543415,low,normal,1.59E-06,-0.256749421,0.256749421,normal
3105,56,edison,335593,713180,747927,860000,maine,2020-11-04T06:09:44Z,normal,06:09:44Z,open,4-Nov,484987,0.449,0.519,0.07,217759.163,251708.253,1146.297,842.573,3.65E-07,0.119789334,0.119789334,low,normal,2.90E-08,0.0285025,0.0285025,normal
3911,59,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:09:47Z,normal,06:09:47Z,open,4-Nov,3316681,0.534,0.448,0.086,1771107.654,1485873.088,1822.008,1528.576,2.95E-07,0.108238168,0.108238168,low,normal,8.62E-06,-0.556056551,0.556056551,normal
3912,59,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:09:58Z,normal,06:09:58Z,open,4-Nov,3328250,0.534,0.448,0.086,1777285.5,1491056,6177.846,5182.912,2.27E-10,0.003065616,0.003065616,low,normal,8.71E-06,-0.557933668,0.557933668,normal
4780,61,edison,279240,484048,501822,605000,montana,2020-11-04T06:10:12Z,normal,06:10:12Z,open,4-Nov,362053,0.529,0.442,0.087,191526.037,160027.426,469.752,392.496,5.10E-07,0.140824745,0.140824745,low,normal,2.16E-07,-0.077211756,0.077211756,normal
8085,73,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:10:24Z,normal,06:10:24Z,open,4-Nov,2622217,0.513,0.47,0.043,1345197.321,1232441.99,2219.751,2033.69,2.79E-07,0.105490929,0.105490929,low,normal,1.60E-06,-0.257144123,0.257144123,normal
1129,96,edison,4617886,8474179,9501617,11500000,florida,2020-11-04T06:10:45Z,normal,06:10:45Z,open,4-Nov,11031440,0.512,0.478,0.034,5648097.28,5273028.32,413.696,386.224,5.32E-07,0.143808327,0.143808327,low,normal,0.000198283,-0.862388353,0.862388353,normal
3913,59,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:10:48Z,normal,06:10:48Z,open,4-Nov,3330408,0.535,0.448,0.087,1781768.28,1492022.784,4482.78,966.784,1.12E-07,-0.067757207,0.067757207,low,normal,8.92E-06,-0.56385469,0.56385469,normal
7423,75,edison,515231,1017440,1143601,1350000,utah,2020-11-04T06:10:53Z,normal,06:10:53Z,open,4-Nov,1015583,0.578,0.387,0.191,587006.974,393030.621,3030.454,3039.381,2.43E-07,0.098936985,0.098936985,high,normal,3.66E-06,-0.358551899,0.358551899,normal
8086,73,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:10:53Z,normal,06:10:53Z,open,4-Nov,2622694,0.513,0.47,0.043,1345442.022,1232666.18,244.701,224.19,5.58E-07,0.147078644,0.147078644,low,normal,1.60E-06,-0.257187635,0.257187635,normal
437,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T06:10:54Z,normal,06:10:54Z,open,4-Nov,10275375,0.304,0.677,0.373,3123714,6956428.875,3714.576,8272.263,1.78E-06,0.268756974,0.268756974,high,normal,0.002584407,6.108276787,6.108276787,outlier
8087,73,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:11:20Z,normal,06:11:20Z,open,4-Nov,2624790,0.513,0.47,0.043,1346517.27,1233651.3,1075.248,985.12,4.28E-07,0.12959017,0.12959017,low,normal,1.60E-06,-0.257378829,0.257378829,normal
3106,57,edison,335593,713180,747927,860000,maine,2020-11-04T06:11:27Z,normal,06:11:27Z,open,4-Nov,486852,0.449,0.519,0.07,218596.548,252676.188,837.385,967.935,5.20E-07,0.142627547,0.142627547,low,normal,2.93E-08,0.028681144,0.028681144,normal
1464,95,edison,2089104,3900050,4141445,5025000,georgia,2020-11-05T06:11:29Z,normal,06:11:29Z,open,5-Nov,4897670,0.496,0.491,0.005,2429244.32,2404755.97,2803.888,2775.623,4.26E-07,-0.03685706,0.03685706,low,normal,7.26E-05,-0.474017883,0.474017883,normal
438,63,edison,4483810,13038547,14237884,16230000,california,2020-11-04T06:11:41Z,normal,06:11:41Z,open,4-Nov,10275458,0.304,0.677,0.373,3123739.232,6956485.066,25.232,56.191,6.07E-07,0.153022745,0.153022745,high,normal,0.002584494,6.108326294,6.108326294,outlier
3107,57,edison,335593,713180,747927,860000,maine,2020-11-04T06:11:46Z,normal,06:11:46Z,open,4-Nov,488129,0.45,0.519,0.069,219658.05,253338.951,1061.502,662.763,3.52E-07,0.117490331,0.117490331,low,normal,2.79E-08,0.027986948,0.027986948,normal
7849,97,edison,489371,670667,721231,795000,west-virginia,2020-11-04T06:11:53Z,normal,06:11:53Z,open,4-Nov,773929,0.685,0.297,0.388,530141.365,229856.913,3062.593,223.179,6.01E-09,-0.015553962,0.015553962,high,normal,8.23E-06,-0.529678195,0.529678195,normal
1398,85,edison,2089104,3900050,4141445,5025000,georgia,2020-11-04T06:12:24Z,weird,06:12:24Z,open,4-Nov,4338148,0.522,0.466,0.056,2264513.256,2021576.968,-10753.138,-17865.27,1.12E-07,0.058148252,0.058148252,low,normal,9.73E-06,-0.507307622,0.507307622,normal
3432,50,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T06:12:25Z,normal,06:12:25Z,open,4-Nov,1874105,0.322,0.655,0.333,603461.81,1227538.775,7181.566,14608.465,2.49E-06,0.322133882,0.322133882,high,normal,2.68E-05,0.975559388,0.975559388,normal
8088,74,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:12:27Z,normal,06:12:27Z,open,4-Nov,2660322,0.513,0.47,0.043,1364745.186,1250351.34,18227.916,16700.04,1.37E-06,-0.231583277,0.231583277,low,normal,1.64E-06,-0.260620009,0.260620009,normal
2481,87,edison,671018,1159971,1194755,1330000,kansas,2020-11-04T06:12:29Z,normal,06:12:29Z,open,4-Nov,1157059,0.565,0.409,0.156,653738.335,473237.131,4848.439,1526.391,1.08E-07,-0.066473649,0.066473649,high,normal,3.17E-06,-0.339303109,0.339303109,normal
3433,50,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T06:12:32Z,normal,06:12:32Z,open,4-Nov,1875211,0.322,0.655,0.333,603817.942,1228263.205,356.132,724.43,6.65E-07,0.160656668,0.160656668,high,normal,2.69E-05,0.976145693,0.976145693,normal
152,84,edison,1318255,2074338,2123372,2300000,alabama,2020-11-04T06:12:38Z,normal,06:12:38Z,open,4-Nov,2009963,0.639,0.348,0.291,1284366.357,699467.124,5062.158,4758.897,6.20E-08,0.050481633,0.050481633,high,normal,2.52E-05,-1.025016552,1.025016552,normal
3434,51,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T06:12:44Z,normal,06:12:44Z,open,4-Nov,1912577,0.322,0.655,0.333,615849.794,1252737.935,12031.852,24474.73,4.58E-06,0.436883319,0.436883319,high,normal,2.78E-05,0.995953882,0.995953882,normal
3914,59,edison,2279543,4730984,4824260,5550000,michigan,2020-11-04T06:12:46Z,normal,06:12:46Z,open,4-Nov,3330758,0.535,0.448,0.087,1781955.53,1492179.584,187.25,156.8,5.64E-07,0.147698243,0.147698243,low,normal,8.92E-06,-0.563912064,0.563912064,normal
8089,74,edison,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T06:12:51Z,normal,06:12:51Z,open,4-Nov,2668708,0.513,0.47,0.043,1369047.204,1254292.76,4302.018,3941.42,9.31E-08,0.061645827,0.061645827,low,normal,1.66E-06,-0.261384969,0.261384969,normal
5555,82,edison,2819534,7073151,7721453,8930000,new-york,2020-11-04T06:12:52Z,normal,06:12:52Z,open,4-Nov,6966084,0.402,0.585,0.183,2800365.768,4075159.14,291.852,424.71,5.99E-07,0.152378027,0.152378027,high,normal,0.000209688,1.947292077,1.947292077,normal
6607,93,edison,180543,446049,464144,520000,rhode-island,2020-11-04T06:12:55Z,normal,06:12:55Z,open,4-Nov,481695,0.393,0.592,0.199,189306.135,285163.44,1818.411,2739.184,6.21E-07,0.156865127,0.156865127,high,normal,6.21E-07,0.130686218,0.130686218,normal
8205,72,edison,174419,249061,255849,280000,wyoming,2020-11-04T06:12:59Z,normal,06:12:59Z,open,4-Nov,208457,0.739,0.227,0.512,154049.723,47319.739,9529.977,1578.155,2.67E-06,-0.334526126,0.334526126,high,normal,1.47E-06,-0.198429157,0.198429157,normal
3435,52,edison,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T06:13:04Z,normal,06:13:04Z,open,4-Nov,1920444,0.322,0.655,0.333,618382.968,1257890.82,2533.174,5152.885,1.12E-06,0.212161521,0.212161521,high,normal,2.80E-05,1.000124277,1.000124277,normal
