,eevp,eevp_source,expected_votes,state,timestamp,trump2016,vote_share_dem,vote_share_rep,vote_share_trd,votes,votes2012,votes2016
3601,61,edison,5550000,michigan,2020-11-04T06:36:01Z,2279543,0.449,0.533,0,3459769,4730984,4824260
3602,61,edison,5550000,michigan,2020-11-04T06:36:46Z,2279543,0.449,0.533,0,3461774,4730984,4824260
3603,61,edison,5550000,michigan,2020-11-04T06:37:22Z,2279543,0.449,0.533,0,3470142,4730984,4824260
3604,61,edison,5550000,michigan,2020-11-04T06:38:18Z,2279543,0.449,0.534,0,3475497,4730984,4824260
3605,61,edison,5550000,michigan,2020-11-04T06:38:47Z,2279543,0.449,0.533,0,3478398,4730984,4824260
3606,62,edison,5550000,michigan,2020-11-04T06:39:22Z,2279543,0.449,0.534,0,3489333,4730984,4824260
3607,62,edison,5550000,michigan,2020-11-04T06:39:37Z,2279543,0.449,0.534,0,3495359,4730984,4824260
3608,62,edison,5550000,michigan,2020-11-04T06:39:53Z,2279543,0.448,0.534,0,3495962,4730984,4824260
3609,62,edison,5550000,michigan,2020-11-04T06:40:06Z,2279543,0.448,0.534,0,3514470,4730984,4824260
3610,62,edison,5550000,michigan,2020-11-04T06:40:21Z,2279543,0.448,0.534,0,3514485,4730984,4824260
3611,62,edison,5550000,michigan,2020-11-04T06:40:45Z,2279543,0.449,0.533,0,3522733,4730984,4824260
3612,62,edison,5550000,michigan,2020-11-04T06:41:46Z,2279543,0.449,0.533,0,3531811,4730984,4824260
3613,63,edison,5550000,michigan,2020-11-04T06:42:12Z,2279543,0.449,0.533,0,3544794,4730984,4824260
3614,63,edison,5550000,michigan,2020-11-04T06:42:48Z,2279543,0.449,0.533,0,3545674,4730984,4824260
3615,63,edison,5550000,michigan,2020-11-04T06:43:38Z,2279543,0.449,0.533,0,3549424,4730984,4824260
3616,63,edison,5550000,michigan,2020-11-04T06:44:46Z,2279543,0.449,0.533,0,3553366,4730984,4824260
3617,63,edison,5550000,michigan,2020-11-04T06:47:57Z,2279543,0.448,0.534,0,3581471,4730984,4824260
3618,63,edison,5550000,michigan,2020-11-04T06:48:41Z,2279543,0.448,0.534,0,3582525,4730984,4824260
3619,63,edison,5550000,michigan,2020-11-04T06:48:47Z,2279543,0.448,0.534,0,3587356,4730984,4824260
3620,63,edison,5550000,michigan,2020-11-04T06:51:46Z,2279543,0.448,0.534,0,3589112,4730984,4824260
3621,63,edison,5550000,michigan,2020-11-04T06:53:50Z,2279543,0.448,0.534,0,3591037,4730984,4824260
3622,64,edison,5550000,michigan,2020-11-04T06:54:23Z,2279543,0.448,0.534,0,3597919,4730984,4824260
3623,64,edison,5550000,michigan,2020-11-04T06:54:48Z,2279543,0.448,0.534,0,3606490,4730984,4824260
3624,64,edison,5550000,michigan,2020-11-04T06:56:47Z,2279543,0.448,0.534,0,3614696,4730984,4824260
3625,64,edison,5550000,michigan,2020-11-04T06:58:47Z,2279543,0.448,0.534,0,3616879,4730984,4824260
3626,64,edison,5550000,michigan,2020-11-04T07:00:37Z,2279543,0.45,0.533,0,3643075,4730984,4824260
3627,64,edison,5550000,michigan,2020-11-04T07:01:46Z,2279543,0.45,0.533,0,3649714,4730984,4824260
3628,65,edison,5550000,michigan,2020-11-04T07:03:17Z,2279543,0.45,0.533,0,3656445,4730984,4824260
3629,65,edison,5550000,michigan,2020-11-04T07:03:45Z,2279543,0.452,0.53,0,3689709,4730984,4824260
3630,65,edison,5550000,michigan,2020-11-04T07:05:26Z,2279543,0.452,0.53,0,3691717,4730984,4824260
3631,65,edison,5550000,michigan,2020-11-04T07:06:46Z,2279543,0.452,0.53,0,3694006,4730984,4824260
3632,65,edison,5550000,michigan,2020-11-04T07:07:09Z,2279543,0.452,0.53,0,3698027,4730984,4824260
3633,65,edison,5550000,michigan,2020-11-04T07:07:45Z,2279543,0.452,0.53,0,3701034,4730984,4824260
3634,65,edison,5550000,michigan,2020-11-04T07:08:46Z,2279543,0.452,0.53,0,3707328,4730984,4824260
3635,66,edison,5550000,michigan,2020-11-04T07:09:46Z,2279543,0.452,0.53,0,3711016,4730984,4824260
3636,66,edison,5550000,michigan,2020-11-04T07:15:08Z,2279543,0.452,0.53,0,3731784,4730984,4824260
3637,66,edison,5550000,michigan,2020-11-04T07:15:59Z,2279543,0.452,0.53,0,3737361,4730984,4824260
3638,66,edison,5550000,michigan,2020-11-04T07:16:47Z,2279543,0.452,0.53,0,3739988,4730984,4824260
3639,66,edison,5550000,michigan,2020-11-04T07:17:47Z,2279543,0.452,0.53,0,3745052,4730984,4824260
3640,66,edison,5550000,michigan,2020-11-04T07:19:18Z,2279543,0.452,0.53,0,3746889,4730984,4824260
3641,66,edison,5550000,michigan,2020-11-04T07:20:09Z,2279543,0.452,0.53,0,3749467,4730984,4824260
3642,66,edison,5550000,michigan,2020-11-04T07:20:47Z,2279543,0.452,0.531,0,3751208,4730984,4824260
3643,66,edison,5550000,michigan,2020-11-04T07:21:56Z,2279543,0.452,0.531,0,3756573,4730984,4824260
3644,66,edison,5550000,michigan,2020-11-04T07:22:47Z,2279543,0.452,0.531,0,3757597,4730984,4824260
3645,66,edison,5550000,michigan,2020-11-04T07:23:49Z,2279543,0.451,0.531,0,3766173,4730984,4824260
3646,67,edison,5550000,michigan,2020-11-04T07:26:09Z,2279543,0.451,0.531,0,3772675,4730984,4824260
3647,67,edison,5550000,michigan,2020-11-04T07:26:41Z,2279543,0.451,0.531,0,3780917,4730984,4824260
3648,67,edison,5550000,michigan,2020-11-04T07:27:24Z,2279543,0.451,0.531,0,3780919,4730984,4824260
3649,67,edison,5550000,michigan,2020-11-04T07:27:48Z,2279543,0.451,0.531,0,3787054,4730984,4824260
3650,67,edison,5550000,michigan,2020-11-04T07:29:48Z,2279543,0.451,0.531,0,3791415,4730984,4824260
3651,67,edison,5550000,michigan,2020-11-04T07:30:33Z,2279543,0.451,0.531,0,3802678,4730984,4824260
3652,67,edison,5550000,michigan,2020-11-04T07:32:07Z,2279543,0.451,0.532,0,3806695,4730984,4824260
3653,67,edison,5550000,michigan,2020-11-04T07:33:46Z,2279543,0.451,0.531,0,3809102,4730984,4824260
3654,67,edison,5550000,michigan,2020-11-04T07:36:18Z,2279543,0.451,0.531,0,3814267,4730984,4824260
3655,67,edison,5550000,michigan,2020-11-04T07:36:41Z,2279543,0.451,0.531,0,3818589,4730984,4824260
3656,68,edison,5550000,michigan,2020-11-04T07:37:47Z,2279543,0.451,0.531,0,3823936,4730984,4824260
3657,68,edison,5550000,michigan,2020-11-04T07:38:41Z,2279543,0.451,0.531,0,3828604,4730984,4824260
3658,68,edison,5550000,michigan,2020-11-04T07:41:46Z,2279543,0.452,0.53,0,3843273,4730984,4824260
3659,68,edison,5550000,michigan,2020-11-04T07:43:47Z,2279543,0.452,0.53,0,3852615,4730984,4824260
3660,68,edison,5550000,michigan,2020-11-04T07:44:48Z,2279543,0.452,0.531,0,3876262,4730984,4824260
3661,68,edison,5550000,michigan,2020-11-04T07:47:46Z,2279543,0.452,0.531,0,3877624,4730984,4824260
3662,68,edison,5550000,michigan,2020-11-04T07:49:09Z,2279543,0.452,0.531,0,3879353,4730984,4824260
3663,69,edison,5550000,michigan,2020-11-04T07:50:45Z,2279543,0.452,0.531,0,3882343,4730984,4824260
3664,69,edison,5550000,michigan,2020-11-04T07:51:46Z,2279543,0.452,0.531,0,3882746,4730984,4824260
3665,69,edison,5550000,michigan,2020-11-04T07:52:48Z,2279543,0.452,0.531,0,3884666,4730984,4824260
3666,69,edison,5550000,michigan,2020-11-04T07:54:49Z,2279543,0.452,0.531,0,3887253,4730984,4824260
3667,69,edison,5550000,michigan,2020-11-04T07:55:48Z,2279543,0.452,0.531,0,3888991,4730984,4824260
3668,70,edison,5550000,michigan,2020-11-04T08:00:57Z,2279543,0.455,0.528,0,3986835,4730984,4824260
3669,71,edison,5550000,michigan,2020-11-04T08:03:09Z,2279543,0.454,0.528,0,4004947,4730984,4824260
3670,71,edison,5550000,michigan,2020-11-04T08:06:04Z,2279543,0.454,0.528,0,4007034,4730984,4824260
3671,71,edison,5550000,michigan,2020-11-04T08:06:36Z,2279543,0.454,0.529,0,4016390,4730984,4824260
3672,71,edison,5550000,michigan,2020-11-04T08:11:44Z,2279543,0.454,0.529,0,4021454,4730984,4824260
3673,71,edison,5550000,michigan,2020-11-04T08:13:35Z,2279543,0.454,0.529,0,4030157,4730984,4824260
3674,71,edison,5550000,michigan,2020-11-04T08:20:05Z,2279543,0.454,0.529,0,4031302,4730984,4824260
3675,71,edison,5550000,michigan,2020-11-04T08:20:26Z,2279543,0.454,0.529,0,4043924,4730984,4824260
3676,72,edison,5550000,michigan,2020-11-04T08:21:50Z,2279543,0.454,0.528,0,4071108,4730984,4824260
3677,72,edison,5550000,michigan,2020-11-04T08:23:08Z,2279543,0.454,0.529,0,4072890,4730984,4824260
3678,72,edison,5550000,michigan,2020-11-04T08:23:51Z,2279543,0.454,0.529,0,4078144,4730984,4824260
3679,72,edison,5550000,michigan,2020-11-04T08:25:45Z,2279543,0.454,0.529,0,4080673,4730984,4824260
3680,72,edison,5550000,michigan,2020-11-04T08:26:36Z,2279543,0.454,0.529,0,4080676,4730984,4824260
3681,72,edison,5550000,michigan,2020-11-04T08:27:47Z,2279543,0.454,0.529,0,4084863,4730984,4824260
3682,72,edison,5550000,michigan,2020-11-04T08:33:49Z,2279543,0.454,0.529,0,4090131,4730984,4824260
3683,72,edison,5550000,michigan,2020-11-04T08:36:42Z,2279543,0.454,0.529,0,4090508,4730984,4824260
3684,72,edison,5550000,michigan,2020-11-04T08:38:32Z,2279543,0.454,0.529,0,4093329,4730984,4824260
3685,72,edison,5550000,michigan,2020-11-04T08:43:48Z,2279543,0.454,0.529,0,4095724,4730984,4824260
3686,72,edison,5550000,michigan,2020-11-04T08:44:08Z,2279543,0.454,0.529,0,4097222,4730984,4824260
3687,72,edison,5550000,michigan,2020-11-04T08:49:12Z,2279543,0.453,0.529,0,4100876,4730984,4824260
3688,73,edison,5550000,michigan,2020-11-04T08:50:10Z,2279543,0.46,0.523,0,4156943,4730984,4824260
3689,73,edison,5550000,michigan,2020-11-04T08:50:32Z,2279543,0.46,0.523,0,4163471,4730984,4824260
3690,74,edison,5550000,michigan,2020-11-04T08:55:47Z,2279543,0.46,0.523,0,4166438,4730984,4824260
3691,74,edison,5550000,michigan,2020-11-04T08:56:08Z,2279543,0.461,0.522,0,4177229,4730984,4824260
3692,74,edison,5550000,michigan,2020-11-04T08:57:03Z,2279543,0.463,0.52,0,4207367,4730984,4824260
3693,75,edison,5550000,michigan,2020-11-04T09:01:14Z,2279543,0.464,0.519,0,4224666,4730984,4824260
3694,75,edison,5550000,michigan,2020-11-04T09:03:30Z,2279543,0.463,0.52,0,4227799,4730984,4824260
3695,75,edison,5550000,michigan,2020-11-04T09:06:48Z,2279543,0.463,0.52,0,4232157,4730984,4824260
3696,75,edison,5550000,michigan,2020-11-04T09:08:13Z,2279543,0.463,0.52,0,4238302,4730984,4824260
3697,75,edison,5550000,michigan,2020-11-04T09:13:52Z,2279543,0.462,0.52,0,4243099,4730984,4824260
3698,76,edison,5550000,michigan,2020-11-04T09:15:47Z,2279543,0.464,0.519,0,4294021,4730984,4824260
3699,76,edison,5550000,michigan,2020-11-04T09:18:51Z,2279543,0.464,0.519,0,4295810,4730984,4824260
3700,76,edison,5550000,michigan,2020-11-04T09:20:51Z,2279543,0.463,0.519,0,4297778,4730984,4824260
3701,76,edison,5550000,michigan,2020-11-04T09:23:48Z,2279543,0.464,0.518,0,4301386,4730984,4824260
3702,76,edison,5550000,michigan,2020-11-04T09:26:49Z,2279543,0.464,0.518,0,4302594,4730984,4824260
3703,76,edison,5550000,michigan,2020-11-04T09:33:46Z,2279543,0.464,0.519,0,4304501,4730984,4824260
3704,76,edison,5550000,michigan,2020-11-04T09:37:52Z,2279543,0.464,0.519,0,4306766,4730984,4824260
3705,77,edison,5550000,michigan,2020-11-04T09:47:49Z,2279543,0.463,0.519,0,4344044,4730984,4824260
3706,77,edison,5550000,michigan,2020-11-04T09:48:27Z,2279543,0.463,0.52,0,4345932,4730984,4824260
3707,77,edison,5550000,michigan,2020-11-04T09:49:03Z,2279543,0.463,0.52,0,4345950,4730984,4824260
3708,77,edison,5550000,michigan,2020-11-04T09:53:50Z,2279543,0.463,0.52,0,4345952,4730984,4824260
3709,77,edison,5550000,michigan,2020-11-04T09:56:35Z,2279543,0.463,0.519,0,4354317,4730984,4824260
3710,77,edison,5550000,michigan,2020-11-04T09:57:00Z,2279543,0.464,0.518,0,4365423,4730984,4824260
3711,77,edison,5550000,michigan,2020-11-04T10:00:46Z,2279543,0.465,0.518,0,4383872,4730984,4824260
3712,77,edison,5550000,michigan,2020-11-04T10:02:08Z,2279543,0.465,0.518,0,4383922,4730984,4824260
3713,78,edison,5550000,michigan,2020-11-04T10:03:43Z,2279543,0.465,0.517,0,4396290,4730984,4824260
3714,78,edison,5550000,michigan,2020-11-04T10:11:12Z,2279543,0.467,0.516,0,4439845,4730984,4824260
3715,78,edison,5550000,michigan,2020-11-04T10:14:45Z,2279543,0.467,0.516,0,4439859,4730984,4824260
3716,78,edison,5550000,michigan,2020-11-04T10:22:15Z,2279543,0.467,0.516,0,4442242,4730984,4824260
3717,79,edison,5550000,michigan,2020-11-04T10:33:48Z,2279543,0.467,0.516,0,4449514,4730984,4824260
3718,79,edison,5550000,michigan,2020-11-04T10:35:13Z,2279543,0.468,0.515,0,4472601,4730984,4824260
3719,79,edison,5550000,michigan,2020-11-04T10:41:47Z,2279543,0.468,0.514,0,4487095,4730984,4824260
3720,79,edison,5550000,michigan,2020-11-04T10:42:43Z,2279543,0.469,0.514,0,4498866,4730984,4824260
3721,80,edison,5550000,michigan,2020-11-04T10:47:41Z,2279543,0.469,0.514,0,4515533,4730984,4824260
3722,80,edison,5550000,michigan,2020-11-04T10:47:47Z,2279543,0.469,0.514,0,4517383,4730984,4824260
3723,80,edison,5550000,michigan,2020-11-04T10:49:47Z,2279543,0.469,0.514,0,4525011,4730984,4824260
3724,80,edison,5550000,michigan,2020-11-04T10:52:55Z,2279543,0.469,0.513,0,4537220,4730984,4824260
3725,80,edison,5550000,michigan,2020-11-04T10:53:51Z,2279543,0.469,0.513,0,4541303,4730984,4824260
3726,80,edison,5550000,michigan,2020-11-04T10:56:46Z,2279543,0.47,0.513,0,4544854,4730984,4824260
3727,80,edison,5550000,michigan,2020-11-04T11:06:48Z,2279543,0.47,0.513,0,4545797,4730984,4824260
3728,80,edison,5550000,michigan,2020-11-04T11:08:35Z,2279543,0.47,0.513,0,4549851,4730984,4824260
3729,80,edison,5550000,michigan,2020-11-04T11:13:53Z,2279543,0.47,0.513,0,4552864,4730984,4824260
3730,80,edison,5550000,michigan,2020-11-04T11:14:33Z,2279543,0.47,0.513,0,4555784,4730984,4824260
3731,81,edison,5550000,michigan,2020-11-04T11:14:48Z,2279543,0.47,0.513,0,4564424,4730984,4824260
3732,81,edison,5550000,michigan,2020-11-04T11:26:47Z,2279543,0.47,0.513,0,4565175,4730984,4824260
3733,81,edison,5550000,michigan,2020-11-04T11:31:48Z,2279543,0.47,0.513,0,4574555,4730984,4824260
3734,83,edison,5550000,michigan,2020-11-04T11:31:53Z,2279543,0.485,0.498,0,4724327,4730984,4824260
3735,84,edison,5550000,michigan,2020-11-04T11:52:08Z,2279543,0.485,0.498,0,4734623,4730984,4824260
3736,84,edison,5550000,michigan,2020-11-04T12:03:10Z,2279543,0.486,0.498,0,4752966,4730984,4824260
3737,85,edison,5550000,michigan,2020-11-04T12:08:46Z,2279543,0.487,0.496,0,4815774,4730984,4824260
3738,85,edison,5550000,michigan,2020-11-04T12:12:57Z,2279543,0.487,0.497,0,4825508,4730984,4824260
3739,86,edison,5550000,michigan,2020-11-04T12:14:51Z,2279543,0.489,0.494,0,4866279,4730984,4824260
3740,86,edison,5550000,michigan,2020-11-04T12:35:25Z,2279543,0.489,0.494,0,4866299,4730984,4824260
3741,86,edison,5550000,michigan,2020-11-04T12:36:47Z,2279543,0.489,0.494,0,4867492,4730984,4824260
3742,86,edison,5550000,michigan,2020-11-04T12:44:51Z,2279543,0.489,0.494,0,4868902,4730984,4824260
3743,86,edison,5550000,michigan,2020-11-04T12:49:53Z,2279543,0.489,0.494,0,4873736,4730984,4824260
3744,86,edison,5550000,michigan,2020-11-04T13:15:47Z,2279543,0.489,0.494,0,4874836,4730984,4824260
3745,86,edison,5550000,michigan,2020-11-04T13:23:51Z,2279543,0.489,0.494,0,4883065,4730984,4824260
3746,87,edison,5550000,michigan,2020-11-04T13:40:52Z,2279543,0.489,0.494,0,4915925,4730984,4824260
3747,87,edison,5550000,michigan,2020-11-04T13:54:47Z,2279543,0.489,0.494,0,4937389,4730984,4824260
3748,88,edison,5550000,michigan,2020-11-04T13:59:48Z,2279543,0.49,0.493,0,4963304,4730984,4824260
3749,89,edison,5550000,michigan,2020-11-04T14:02:47Z,2279543,0.492,0.492,0,5023632,4730984,4824260
3750,89,edison,5550000,michigan,2020-11-04T14:04:48Z,2279543,0.492,0.492,0,5025801,4730984,4824260
3751,89,edison,5550000,michigan,2020-11-04T14:05:48Z,2279543,0.492,0.491,0,5048379,4730984,4824260
3752,89,edison,5550000,michigan,2020-11-04T14:15:15Z,2279543,0.492,0.491,0,5055174,4730984,4824260
3753,90,edison,5550000,michigan,2020-11-04T14:15:50Z,2279543,0.493,0.491,0,5080970,4730984,4824260
3754,90,edison,5550000,michigan,2020-11-04T14:23:48Z,2279543,0.493,0.491,0,5095176,4730984,4824260
3755,90,edison,5550000,michigan,2020-11-04T14:45:48Z,2279543,0.493,0.491,0,5106890,4730984,4824260
3756,90,edison,5550000,michigan,2020-11-04T15:01:49Z,2279543,0.493,0.491,0,5107896,4730984,4824260
3757,90,edison,5550000,michigan,2020-11-04T15:23:50Z,2279543,0.493,0.491,0,5108580,4730984,4824260
3758,90,edison,5550000,michigan,2020-11-04T15:32:50Z,2279543,0.493,0.491,0,5110614,4730984,4824260
3759,90,edison,5550000,michigan,2020-11-04T15:43:49Z,2279543,0.493,0.491,0,5112648,4730984,4824260
3760,90,edison,5550000,michigan,2020-11-04T15:58:49Z,2279543,0.493,0.491,0,5114931,4730984,4824260
3761,90,edison,5550000,michigan,2020-11-04T16:07:50Z,2279543,0.493,0.491,0,5121579,4730984,4824260
3762,92,edison,5550000,michigan,2020-11-04T16:15:42Z,2279543,0.495,0.489,0,5184544,4730984,4824260
3763,92,edison,5550000,michigan,2020-11-04T16:21:48Z,2279543,0.495,0.488,0,5187059,4730984,4824260
3764,92,edison,5550000,michigan,2020-11-04T16:24:49Z,2279543,0.495,0.489,0,5201268,4730984,4824260
3765,92,edison,5550000,michigan,2020-11-04T16:30:48Z,2279543,0.495,0.489,0,5201437,4730984,4824260
3766,92,edison,5550000,michigan,2020-11-04T16:33:49Z,2279543,0.495,0.489,0,5207177,4730984,4824260
3767,92,edison,5550000,michigan,2020-11-04T16:36:13Z,2279543,0.495,0.488,0,5217543,4730984,4824260
3768,92,edison,5550000,michigan,2020-11-04T16:50:47Z,2279543,0.495,0.488,0,5221380,4730984,4824260
3769,92,edison,5550000,michigan,2020-11-04T16:53:48Z,2279543,0.495,0.488,0,5222700,4730984,4824260
3770,92,edison,5550000,michigan,2020-11-04T17:00:17Z,2279543,0.495,0.489,0,5235737,4730984,4824260
3771,92,edison,5550000,michigan,2020-11-04T17:34:13Z,2279543,0.495,0.489,0,5236020,4730984,4824260
3772,92,edison,5550000,michigan,2020-11-04T17:38:48Z,2279543,0.495,0.489,0,5236793,4730984,4824260
3773,93,edison,5550000,michigan,2020-11-04T17:42:50Z,2279543,0.495,0.489,0,5252066,4730984,4824260
3774,93,edison,5550000,michigan,2020-11-04T17:46:49Z,2279543,0.495,0.489,0,5254215,4730984,4824260
3775,94,edison,5550000,michigan,2020-11-04T17:53:12Z,2279543,0.496,0.487,0,5303442,4730984,4824260
3776,94,edison,5550000,michigan,2020-11-04T18:23:51Z,2279543,0.496,0.487,0,5291005,4730984,4824260
3777,94,edison,5550000,michigan,2020-11-04T18:26:24Z,2279543,0.496,0.487,0,5291155,4730984,4824260
3778,94,edison,5550000,michigan,2020-11-04T19:08:47Z,2279543,0.496,0.487,0,5291276,4730984,4824260
3779,94,edison,5550000,michigan,2020-11-04T19:13:49Z,2279543,0.495,0.488,0,5329650,4730984,4824260
3780,94,edison,5550000,michigan,2020-11-04T19:28:30Z,2279543,0.495,0.488,0,5329728,4730984,4824260
3781,94,edison,5550000,michigan,2020-11-04T20:10:47Z,2279543,0.495,0.488,0,5331105,4730984,4824260
3782,94,edison,5550000,michigan,2020-11-04T20:23:50Z,2279543,0.495,0.488,0,5335699,4730984,4824260
3783,94,edison,5550000,michigan,2020-11-04T20:38:47Z,2279543,0.495,0.488,0,5336392,4730984,4824260
3784,95,edison,5550000,michigan,2020-11-04T20:55:38Z,2279543,0.498,0.486,0,5372494,4730984,4824260
3785,97,edison,5550000,michigan,2020-11-04T21:15:13Z,2279543,0.498,0.486,0,5372494,4730984,4824260
3786,97,edison,5550000,michigan,2020-11-04T21:37:25Z,2279543,0.498,0.486,0,5389498,4730984,4824260
3787,97,edison,5550000,michigan,2020-11-04T23:31:12Z,2279543,0.498,0.485,0,5395016,4730984,4824260
3788,98,edison,5550000,michigan,2020-11-05T00:02:49Z,2279543,0.501,0.482,0,5452254,4730984,4824260
3789,99,edison,5550000,michigan,2020-11-05T00:29:28Z,2279543,0.503,0.481,0,5472004,4730984,4824260
3790,99,edison,5550000,michigan,2020-11-05T01:39:50Z,2279543,0.503,0.481,0,5472595,4730984,4824260
3791,99,edison,5550000,michigan,2020-11-05T03:45:20Z,2279543,0.504,0.48,0,5493400,4730984,4824260
3792,99,edison,5550000,michigan,2020-11-05T13:34:44Z,2279543,0.506,0.478,0,5515817,4730984,4824260
3793,99,edison,5550000,michigan,2020-11-05T21:23:40Z,2279543,0.505,0.479,0,5533144,4730984,4824260
3794,99,edison,5550000,michigan,2020-11-06T01:56:40Z,2279543,0.505,0.479,0,5533164,4730984,4824260
3795,99,edison,5550000,michigan,2020-11-06T17:46:36Z,2279543,0.505,0.479,0,5533185,4730984,4824260
3796,99,edison,5550000,michigan,2020-11-06T18:11:31Z,2279543,0.505,0.479,0,5530389,4730984,4824260
3797,99,edison,5550000,michigan,2020-11-06T18:23:36Z,2279543,0.505,0.479,0,5530390,4730984,4824260
3798,0,edison,1330000,kansas,2020-11-04T10:01:44Z,671018,0.0,0.0,0,0,1159971,1194755
3799,0,edison,1330000,kansas,2020-11-04T01:09:19Z,671018,0.417,0.563,0,4987,1159971,1194755
3800,20,edison,1330000,kansas,2020-11-04T01:10:11Z,671018,0.573,0.41,0,267929,1159971,1194755
3801,20,edison,1330000,kansas,2020-11-04T01:18:51Z,671018,0.572,0.411,0,268631,1159971,1194755
3802,20,edison,1330000,kansas,2020-11-04T01:20:59Z,671018,0.57,0.413,0,269938,1159971,1194755
3803,30,edison,1330000,kansas,2020-11-04T01:26:50Z,671018,0.542,0.446,0,400831,1159971,1194755
3804,31,edison,1330000,kansas,2020-11-04T01:27:55Z,671018,0.544,0.443,0,415828,1159971,1194755
3805,31,edison,1330000,kansas,2020-11-04T01:28:27Z,671018,0.544,0.443,0,417051,1159971,1194755
3806,31,edison,1330000,kansas,2020-11-04T01:33:02Z,671018,0.544,0.443,0,417144,1159971,1194755
3807,31,edison,1330000,kansas,2020-11-04T01:35:06Z,671018,0.542,0.442,0,418609,1159971,1194755
3808,33,edison,1330000,kansas,2020-11-04T01:35:35Z,671018,0.538,0.445,0,433712,1159971,1194755
3809,33,edison,1330000,kansas,2020-11-04T01:42:31Z,671018,0.538,0.445,0,433717,1159971,1194755
3810,33,edison,1330000,kansas,2020-11-04T01:43:11Z,671018,0.538,0.445,0,433772,1159971,1194755
3811,34,edison,1330000,kansas,2020-11-04T01:44:36Z,671018,0.54,0.443,0,452663,1159971,1194755
3812,34,edison,1330000,kansas,2020-11-04T01:46:22Z,671018,0.539,0.444,0,458060,1159971,1194755
3813,35,edison,1330000,kansas,2020-11-04T01:47:06Z,671018,0.539,0.444,0,465388,1159971,1194755
