,eevp,eevp_source,vote_share_trd,trump2016,votes2012,votes2016,expected_votes,state,timestamp,hour_seconds,time_cat,vote_share_rep,vote_share_dem,votes,num_Trump,num_Biden,new_Trump,new_Biden,id,diff,d1_NEW,r_NEW,rabs_NEW,diff_cat,outlier,weird,
6343,73,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T07:26:53Z,07:26:53Z,4-Nov,0.56,0.427,5230879,2929292.24,2233585.333,37329.04,28463.393,6343,0.133,3.03E-05,-0.863268547,0.863268547,low,normal,normal,
7319,94,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:26:55Z,07:26:55Z,4-Nov,0.523,0.462,10996542,5751191.466,5080402.404,14993.887,2277.205,7319,0.061,9.48E-06,-0.62183372,0.62183372,low,normal,normal,
3983,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:27:24Z,07:27:24Z,4-Nov,0.531,0.451,3780919,2007667.989,1705194.469,1.062,0.902,3983,0.08,6.00E-07,0.152206017,0.152206017,low,normal,normal,
3984,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:27:48Z,07:27:48Z,4-Nov,0.531,0.451,3787054,2010925.674,1707961.354,3257.685,2766.885,3984,0.08,1.39E-07,0.07492707,0.07492707,low,normal,normal,
3123,67,edison,0,335593,713180,747927,860000,maine,2020-11-04T07:28:35Z,07:28:35Z,4-Nov,0.424,0.545,579220,245589.28,315674.9,1248.256,1604.48,3123,0.121,5.30E-07,0.144379509,0.144379509,low,normal,normal,
6731,80,edison,0,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T07:28:52Z,07:28:52Z,4-Nov,0.576,0.409,2027461,1167817.536,829231.549,50796.306,65456.349,6731,0.167,1.58E-06,-0.160736617,0.160736617,high,normal,normal,
4740,99,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T07:28:52Z,07:28:52Z,4-Nov,0.569,0.413,3006780,1710857.82,1241800.14,2211.134,1604.918,4740,0.156,1.98E-07,0.088838995,0.088838995,high,normal,normal,
4251,91,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T07:28:52Z,07:28:52Z,4-Nov,0.451,0.529,3114656,1404709.856,1647653.024,18787.842,11709.444,4251,0.078,5.52E-06,-0.46349502,0.46349502,low,normal,normal,
3985,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:29:48Z,07:29:48Z,4-Nov,0.531,0.451,3791415,2013241.365,1709928.165,2315.691,1966.811,3985,0.08,2.37E-07,0.097280312,0.097280312,low,normal,normal,
479,69,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:29:49Z,07:29:49Z,4-Nov,0.319,0.663,11267250,3594252.75,7470186.75,25948.356,30608.721,479,0.344,4.33E-07,-0.12076203,0.12076203,high,normal,normal,
5146,70,edison,0,345790,710972,744296,805000,new-hampshire,2020-11-04T07:30:29Z,07:30:29Z,4-Nov,0.449,0.531,604614,271471.686,321050.034,962.656,535.994,5146,0.082,3.56E-07,0.118123497,0.118123497,low,normal,normal,
3986,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:30:33Z,07:30:33Z,4-Nov,0.531,0.451,3802678,2019222.018,1715007.778,5980.653,5079.613,3986,0.08,2.57E-09,0.010312057,0.010312057,low,normal,normal,
4800,82,edison,0,279240,484048,501822,605000,montana,2020-11-04T07:30:34Z,07:30:34Z,4-Nov,0.545,0.427,485008,264329.36,207098.416,8010.11,10431.646,4800,0.118,2.75E-07,0.107271951,0.107271951,low,normal,normal,
212,82,edison,0,1252401,2306559,2604657,3400000,arizona,2020-11-04T07:30:48Z,07:30:48Z,4-Nov,0.467,0.519,2623219,1225043.273,1361450.661,36104.184,18437.392,212,0.052,5.59E-05,-1.19360406,1.19360406,low,normal,normal,
5728,88,edison,0,216794,322932,344360,395000,north-dakota,2020-11-04T07:30:51Z,07:30:51Z,4-Nov,0.648,0.32,348689,225950.472,111580.48,3977.592,421.968,5728,0.328,8.97E-08,-0.060398409,0.060398409,high,normal,normal,
480,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:30:58Z,07:30:58Z,4-Nov,0.32,0.662,11289217,3612549.44,7473461.654,18296.69,3274.904,480,0.342,1.52E-05,-0.772503045,0.772503045,high,normal,normal,
6344,74,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T07:31:27Z,07:31:27Z,4-Nov,0.556,0.43,5300691,2947184.196,2279297.13,17891.956,45711.797,6344,0.126,2.28E-05,0.948154846,0.948154846,low,normal,normal,
6732,83,edison,0,1155389,1964118,2103027,2525000,south-carolina,2020-11-04T07:31:29Z,07:31:29Z,4-Nov,0.569,0.417,2100216,1195022.904,875790.072,27205.368,46558.523,6732,0.152,6.06E-06,0.44464485,0.44464485,low,normal,normal,
1667,94,edison,0,409055,652346,690433,875000,idaho,2020-11-04T07:31:54Z,07:31:54Z,4-Nov,0.62,0.349,728507,451674.34,254248.943,22994.89,6396.818,1667,0.271,2.35E-05,-0.918730919,0.918730919,high,normal,normal,
3987,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:32:07Z,07:32:07Z,4-Nov,0.532,0.451,3806695,2025161.74,1716819.445,5939.722,1811.667,3987,0.081,3.37E-07,-0.118030422,0.118030422,low,normal,normal,
1668,94,edison,0,409055,652346,690433,875000,idaho,2020-11-04T07:32:44Z,07:32:44Z,4-Nov,0.62,0.349,728988,451972.56,254416.812,298.22,167.869,1668,0.271,5.18E-07,0.141737976,0.141737976,high,normal,normal,
481,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:32:49Z,07:32:49Z,4-Nov,0.32,0.662,11289235,3612555.2,7473473.57,5.76,11.916,481,0.342,6.02E-07,0.152375458,0.152375458,high,normal,normal,
6345,74,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T07:32:50Z,07:32:50Z,4-Nov,0.556,0.43,5308695,2951634.42,2282738.85,4450.224,3441.72,6345,0.126,2.68E-08,0.033108448,0.033108448,low,normal,normal,
7320,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:32:57Z,07:32:57Z,4-Nov,0.523,0.462,11020963,5763963.649,5091684.906,12772.183,11282.502,7320,0.061,4.29E-07,-0.133467257,0.133467257,low,normal,normal,
213,82,edison,0,1252401,2306559,2604657,3400000,arizona,2020-11-04T07:33:40Z,07:33:40Z,4-Nov,0.469,0.518,2638624,1237514.656,1366807.232,12471.383,5356.571,213,0.049,3.00E-06,-0.353123577,0.353123577,low,normal,normal,
3988,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:33:46Z,07:33:46Z,4-Nov,0.531,0.451,3809102,2022633.162,1717905.002,-2528.578,1085.557,3988,0.08,3.16E-06,0.341549287,0.341549287,low,normal,normal,
7321,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:33:50Z,07:33:50Z,4-Nov,0.523,0.462,11024585,5765857.955,5093358.27,1894.306,1673.364,7321,0.061,3.04E-07,0.109857509,0.109857509,low,normal,normal,
3464,56,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T07:34:10Z,07:34:10Z,4-Nov,0.323,0.654,2094116,676399.468,1369551.864,39.406,79.788,3464,0.331,6.08E-07,0.153148689,0.153148689,high,normal,normal,
4801,82,edison,0,279240,484048,501822,605000,montana,2020-11-04T07:34:51Z,07:34:51Z,4-Nov,0.545,0.427,485300,264488.5,207223.1,159.14,124.684,4801,0.118,5.67E-07,0.148035681,0.148035681,low,normal,normal,
482,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:34:58Z,07:34:58Z,4-Nov,0.32,0.662,11319841,3622349.12,7493734.742,9793.92,20261.172,482,0.342,3.77E-06,0.3974864,0.3974864,high,normal,normal,
2491,94,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T07:35:26Z,07:35:26Z,4-Nov,0.556,0.418,1243716,691506.096,519873.288,17095.272,37812.03,2491,0.138,1.15E-05,0.678164054,0.678164054,low,normal,normal,
5352,99,edison,0,319667,783757,798319,920000,new-mexico,2020-11-04T07:35:49Z,07:35:49Z,4-Nov,0.439,0.539,911678,400226.642,491394.442,268.229,329.329,5352,0.1,5.80E-07,0.149926217,0.149926217,low,normal,normal,
2112,84,edison,0,1557286,2624534,2757828,3070000,indiana,2020-11-04T07:35:49Z,07:35:49Z,4-Nov,0.593,0.384,2568225,1522957.425,986198.4,5988.114,1319.505,2112,0.209,4.77E-07,-0.140507044,0.140507044,high,normal,normal,
7322,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:35:58Z,07:35:58Z,4-Nov,0.523,0.462,11039923,5773879.729,5100444.426,8021.774,7086.156,7322,0.061,1.77E-08,-0.02720658,0.02720658,low,normal,normal,
3989,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:36:18Z,07:36:18Z,4-Nov,0.531,0.451,3814267,2025375.777,1720234.417,2742.615,2329.415,3989,0.08,1.89E-07,0.087149524,0.087149524,low,normal,normal,
3990,67,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:36:41Z,07:36:41Z,4-Nov,0.531,0.451,3818589,2027670.759,1722183.639,2294.982,1949.222,3990,0.08,2.40E-07,0.097771731,0.097771731,low,normal,normal,
1669,94,edison,0,409055,652346,690433,875000,idaho,2020-11-04T07:36:46Z,07:36:46Z,4-Nov,0.62,0.349,730817,453106.54,255055.133,1133.98,638.321,1669,0.271,3.21E-07,0.112330767,0.112330767,high,normal,normal,
6045,91,edison,0,782403,1789270,2001336,2400000,oregon,2020-11-04T07:36:54Z,07:36:54Z,4-Nov,0.393,0.579,2074307,815202.651,1201023.753,212.22,312.66,6045,0.186,6.01E-07,0.15249125,0.15249125,high,normal,normal,
7323,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:36:55Z,07:36:55Z,4-Nov,0.523,0.462,11042505,5775230.115,5101637.31,1350.386,1192.884,7323,0.061,3.78E-07,0.122024425,0.122024425,low,normal,normal,
3991,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:37:47Z,07:37:47Z,4-Nov,0.531,0.451,3823936,2030510.016,1724595.136,2839.257,2411.497,3991,0.08,1.79E-07,0.084856238,0.084856238,low,normal,normal,
3992,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:38:41Z,07:38:41Z,4-Nov,0.531,0.451,3828604,2032988.724,1726700.404,2478.708,2105.268,3992,0.08,2.18E-07,0.093411963,0.093411963,low,normal,normal,
4252,92,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T07:38:50Z,07:38:50Z,4-Nov,0.452,0.527,3130473,1414973.796,1649759.271,10263.94,2106.247,4252,0.075,3.02E-06,-0.35575406,0.35575406,low,normal,normal,
214,82,edison,0,1252401,2306559,2604657,3400000,arizona,2020-11-04T07:39:40Z,07:39:40Z,4-Nov,0.468,0.518,2639559,1235313.612,1367291.562,-2201.044,484.33,214,0.05,2.40E-06,0.298603583,0.298603583,low,normal,normal,
7324,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:39:57Z,07:39:57Z,4-Nov,0.523,0.462,11042514,5775234.822,5101641.468,4.706999999,4.158000001,7324,0.061,6.00E-07,0.152125927,0.152125927,low,normal,normal,
221,86,edison,0,1252401,2306559,2604657,3400000,arizona,2020-11-05T07:40:12Z,07:40:12Z,5-Nov,0.481,0.505,2910677,1400035.637,1469891.885,35520.312,25613.66,221,0.024,0.000345466,-1.012074798,1.012074798,low,normal,normal,
6346,74,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T07:40:51Z,07:40:51Z,4-Nov,0.557,0.43,5310589,2957998.073,2283553.27,6363.653,814.42,6346,0.127,8.02E-07,-0.182376775,0.182376775,low,normal,normal,
1504,99,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-06T07:41:07Z,07:41:07Z,6-Nov,0.494,0.494,4957885,2449195.19,2449195.19,403.104,403.104,1504,0,2.17E-09,0.002717894,0.002717894,low,normal,normal,
8135,81,edison,0,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T07:41:38Z,07:41:38Z,4-Nov,0.511,0.471,2900348,1482077.828,1366063.908,1128.288,1039.968,8135,0.04,4.22E-07,0.128723459,0.128723459,low,normal,normal,
3993,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:41:46Z,07:41:46Z,4-Nov,0.53,0.452,3843273,2036934.69,1737159.396,3945.966,10458.992,3993,0.078,2.89E-06,0.342865915,0.342865915,low,normal,normal,
6347,74,edison,0,2970733,5742040,6166708,7000000,pennsylvania,2020-11-04T07:41:48Z,07:41:48Z,4-Nov,0.557,0.43,5312319,2958961.683,2284297.17,963.61,743.9,6347,0.127,4.08E-07,0.126383856,0.126383856,low,normal,normal,
4253,92,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T07:42:25Z,07:42:25Z,4-Nov,0.452,0.527,3130479,1414976.508,1649762.433,2.712,3.162,4253,0.075,6.00E-07,0.152201203,0.152201203,low,normal,normal,
3994,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:43:47Z,07:43:47Z,4-Nov,0.53,0.452,3852615,2041885.95,1741381.98,4951.26,4222.584,3994,0.078,3.06E-08,0.035430127,0.035430127,low,normal,normal,
7852,98,edison,0,489371,670667,721231,795000,west-virginia,2020-11-04T07:43:54Z,07:43:54Z,4-Nov,0.686,0.296,780292,535280.312,230966.432,4325.852,756.98,7852,0.39,1.10E-07,-0.067093804,0.067093804,high,normal,normal,
4926,78,edison,0,512058,1014918,1125385,1370000,nevada,2020-11-04T07:44:00Z,07:44:00Z,4-Nov,0.478,0.503,1093605,522743.19,550083.315,2189.274,64.083,4926,0.025,2.03E-08,0.028473184,0.028473184,low,normal,normal,
1670,94,edison,0,409055,652346,690433,875000,idaho,2020-11-04T07:44:21Z,07:44:21Z,4-Nov,0.62,0.349,731057,453255.34,255138.893,148.8,83.76,1670,0.271,5.59E-07,0.146995504,0.146995504,high,normal,normal,
4802,83,edison,0,279240,484048,501822,605000,montana,2020-11-04T07:44:29Z,07:44:29Z,4-Nov,0.544,0.427,488417,265698.848,208554.059,1210.348,1330.959,4802,0.117,4.68E-07,0.135627063,0.135627063,low,normal,normal,
3995,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:44:48Z,07:44:48Z,4-Nov,0.531,0.452,3876262,2058295.122,1752070.424,16409.172,10688.444,3995,0.079,3.35E-06,-0.367080941,0.367080941,low,normal,normal,
1609,99,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-07T07:44:54Z,07:44:54Z,7-Nov,0.493,0.494,4978081,2454193.933,2459172.014,2519.23,2524.34,1609,0.001,1.73E-06,-0.02864745,0.02864745,low,normal,normal,
7068,99,edison,0,1522925,2458577,2508027,3060000,tennessee,2020-11-04T07:45:15Z,07:45:15Z,4-Nov,0.607,0.373,3038244,1844214.108,1133265.012,7542.538,19218.322,7068,0.234,5.66E-06,0.485680801,0.485680801,high,normal,normal,
6904,92,edison,0,227721,363815,370093,430000,south-dakota,2020-11-04T07:45:50Z,07:45:50Z,4-Nov,0.64,0.333,379779,243058.56,126466.407,512,266.4,6904,0.307,4.57E-07,0.133343695,0.133343695,high,normal,normal,
5353,99,edison,0,319667,783757,798319,920000,new-mexico,2020-11-04T07:45:50Z,07:45:50Z,4-Nov,0.438,0.54,913147,399958.386,493099.38,-268.256,1704.938,5353,0.102,1.45E-06,0.235900412,0.235900412,low,normal,normal,
8136,81,edison,0,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T07:45:52Z,07:45:52Z,4-Nov,0.511,0.471,2905591,1484757.001,1368533.361,2679.173,2469.453,8136,0.04,2.32E-07,0.096411067,0.096411067,low,normal,normal,
8137,81,edison,0,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T07:46:05Z,07:46:05Z,4-Nov,0.511,0.471,2906587,1485265.957,1369002.477,508.956,469.116,8137,0.04,5.16E-07,0.141627164,0.141627164,low,normal,normal,
1407,91,edison,0,2089104,3900050,4141445,5025000,georgia,2020-11-04T07:46:55Z,07:46:55Z,4-Nov,0.506,0.481,4674493,2365293.458,2248431.133,293.48,278.98,1407,0.025,5.53E-07,0.146455472,0.146455472,low,normal,normal,
7325,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:47:00Z,07:47:00Z,4-Nov,0.523,0.462,11045583,5776839.909,5103059.346,1605.087,1417.878,7325,0.061,3.42E-07,0.11632703,0.11632703,low,normal,normal,
483,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:47:33Z,07:47:33Z,4-Nov,0.32,0.662,11330001,3625600.32,7500460.662,3251.2,6725.92,483,0.342,1.35E-06,0.233646393,0.233646393,high,normal,normal,
174,31,edison,0,163387,300495,318608,367000,alaska,2020-11-04T07:47:41Z,07:47:41Z,4-Nov,0.605,0.352,113744,68815.12,40037.888,68815.12,40037.888,174,0.253,0.000495125,-2.217539297,2.217539297,high,outlier,normal,
3996,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:47:46Z,07:47:46Z,4-Nov,0.531,0.452,3877624,2059018.344,1752686.048,723.222,615.624,3996,0.079,4.68E-07,0.135123732,0.135123732,low,normal,normal,
4927,79,edison,0,512058,1014918,1125385,1370000,nevada,2020-11-04T07:47:53Z,07:47:53Z,4-Nov,0.478,0.503,1095189,523500.342,550880.067,757.152,796.752,4927,0.025,5.05E-07,0.140410363,0.140410363,low,normal,normal,
1671,94,edison,0,409055,652346,690433,875000,idaho,2020-11-04T07:48:41Z,07:48:41Z,4-Nov,0.62,0.349,731394,453464.28,255256.506,208.94,117.613,1671,0.271,5.42E-07,0.144879403,0.144879403,high,normal,normal,
484,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:48:45Z,07:48:45Z,4-Nov,0.32,0.661,11354553,3633456.96,7505359.533,7856.64,4898.871,484,0.341,2.65E-07,-0.105160611,0.105160611,high,normal,normal,
4254,92,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T07:48:51Z,07:48:51Z,4-Nov,0.453,0.526,3141575,1423133.475,1652468.45,8156.967,2706.017,4254,0.073,1.06E-06,-0.210194288,0.210194288,low,normal,normal,
3997,68,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:49:09Z,07:49:09Z,4-Nov,0.531,0.452,3879353,2059936.443,1753467.556,918.099,781.508,3997,0.079,4.35E-07,0.130514012,0.130514012,low,normal,normal,
617,88,edison,0,1202484,2569520,2780247,3325000,colorado,2020-11-04T07:49:42Z,07:49:42Z,4-Nov,0.417,0.558,2901237,1209815.829,1618890.246,765.195,-1875.472,617,0.141,2.80E-08,0.03306803,0.03306803,low,normal,normal,
7433,78,edison,0,515231,1017440,1143601,1350000,utah,2020-11-04T07:49:54Z,07:49:54Z,4-Nov,0.581,0.383,1049752,609905.912,402055.016,4677.072,1351.784,7433,0.198,9.87E-08,-0.063569387,0.063569387,high,normal,normal,
485,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:49:55Z,07:49:55Z,4-Nov,0.32,0.661,11354555,3633457.6,7505360.855,0.64,1.322000001,485,0.341,6.01E-07,0.152247165,0.152247165,high,normal,normal,
7326,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:49:58Z,07:49:58Z,4-Nov,0.523,0.462,11045587,5776842.001,5103061.194,2.092,1.848,7326,0.061,6.00E-07,0.152184422,0.152184422,low,normal,normal,
3998,69,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:50:45Z,07:50:45Z,4-Nov,0.531,0.452,3882343,2061524.133,1754819.036,1587.69,1351.48,3998,0.079,3.33E-07,0.114675186,0.114675186,low,normal,normal,
4803,83,edison,0,279240,484048,501822,605000,montana,2020-11-04T07:51:12Z,07:51:12Z,4-Nov,0.545,0.427,488718,266351.31,208682.586,652.462,128.527,4803,0.118,3.68E-07,0.119724659,0.119724659,low,normal,normal,
3999,69,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:51:46Z,07:51:46Z,4-Nov,0.531,0.452,3882746,2061738.126,1755001.192,213.993,182.156,3999,0.079,5.59E-07,0.147169307,0.147169307,low,normal,normal,
7327,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:52:00Z,07:52:00Z,4-Nov,0.523,0.462,11060115,5784440.145,5109773.13,7598.144,6711.936,7327,0.061,7.54E-09,-0.017730517,0.017730517,low,normal,normal,
8138,81,edison,0,1405284,3068434,2976150,3325000,wisconsin,2020-11-04T07:52:40Z,07:52:40Z,4-Nov,0.511,0.471,2927347,1495874.317,1378780.437,10608.36,9777.96,8138,0.04,1.13E-07,-0.06879077,0.06879077,low,normal,normal,
4000,69,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:52:48Z,07:52:48Z,4-Nov,0.531,0.452,3884666,2062757.646,1755869.032,1019.52,867.84,4000,0.079,4.19E-07,0.128114949,0.128114949,low,normal,normal,
486,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:53:08Z,07:53:08Z,4-Nov,0.32,0.661,11356226,3633992.32,7506465.386,534.72,1104.531,486,0.341,7.04E-07,0.165554639,0.165554639,high,normal,normal,
4741,99,edison,0,1594511,2757323,2827673,3090000,missouri,2020-11-04T07:53:50Z,07:53:50Z,4-Nov,0.569,0.413,3010314,1712868.666,1243259.682,2010.846,1459.542,4741,0.156,2.25E-07,0.094581147,0.094581147,high,normal,normal,
487,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:53:52Z,07:53:52Z,4-Nov,0.321,0.661,11376318,3651798.078,7519746.198,17805.758,13280.812,487,0.34,3.00E-06,-0.343980017,0.343980017,high,normal,normal,
7328,95,edison,0,4685047,7993851,8969226,11660000,texas,2020-11-04T07:53:58Z,07:53:58Z,4-Nov,0.523,0.462,11060127,5784446.421,5109778.674,6.276000001,5.544,7328,0.061,5.99E-07,0.15209083,0.15209083,low,normal,normal,
488,70,edison,0,4483810,13038547,14237884,16230000,california,2020-11-04T07:54:42Z,07:54:42Z,4-Nov,0.321,0.661,11385784,3654836.664,7526003.224,3038.586,6257.026,488,0.34,1.28E-06,0.227160378,0.227160378,high,normal,normal,
4001,69,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:54:49Z,07:54:49Z,4-Nov,0.531,0.452,3887253,2064131.343,1757038.356,1373.697,1169.324,4001,0.079,3.64E-07,0.119737075,0.119737075,low,normal,normal,
7482,94,edison,0,95369,299290,315067,370000,vermont,2020-11-04T07:54:55Z,07:54:55Z,4-Nov,0.316,0.65,347292,109744.272,225739.8,151.364,311.35,7482,0.334,6.29E-07,0.155950255,0.155950255,high,normal,normal,
2492,94,edison,0,671018,1159971,1194755,1330000,kansas,2020-11-04T07:54:57Z,07:54:57Z,4-Nov,0.556,0.418,1255047,697806.132,524609.646,6300.036,4736.358,2492,0.138,1.15E-08,-0.021844996,0.021844996,low,normal,normal,
4255,92,edison,0,1323232,2936561,2945233,3415000,minnesota,2020-11-04T07:55:22Z,07:55:22Z,4-Nov,0.453,0.526,3141582,1423136.646,1652472.132,3.171,3.682,4255,0.073,6.00E-07,0.152195516,0.152195516,low,normal,normal,
4902,93,edison,0,495961,794379,844227,945000,nebraska,2020-11-04T07:55:32Z,07:55:32Z,4-Nov,0.576,0.403,875961,504553.536,353012.283,17825.008,6686.215,4902,0.173,9.40E-06,-0.608847992,0.608847992,high,normal,normal,
4002,69,edison,0,2279543,4730984,4824260,5550000,michigan,2020-11-04T07:55:48Z,07:55:48Z,4-Nov,0.531,0.452,3888991,2065054.221,1757823.932,922.878,785.576,4002,0.079,4.34E-07,0.130400967,0.130400967,low,normal,normal,
5729,89,edison,0,216794,322932,344360,395000,north-dakota,2020-11-04T07:55:51Z,07:55:51Z,4-Nov,0.65,0.318,353338,229669.7,112361.484,3719.228,781.004,5729,0.332,2.39E-08,-0.031130924,0.031130924,high,normal,normal,
3465,56,edison,0,1090893,3167767,3325046,3725000,massachusetts,2020-11-04T07:56:35Z,07:56:35Z,4-Nov,0.323,0.654,2094559,676542.557,1369841.586,143.089,289.722,3465,0.331,6.26E-07,0.15556269,0.15556269,high,normal,normal,
6905,92,edison,0,227721,363815,370093,430000,south-dakota,2020-11-04T07:56:50Z,07:56:50Z,4-Nov,0.641,0.333,381097,244283.177,126905.301,1224.617,438.894,6905,0.308,2.50E-07,0.099124735,0.099124735,high,normal,normal,
